close_code,breached_reason_code,contact_type,self_service,reopened,has_knowledge_article,reassignment_count,appl_tier,caller_vip,kcs_solution,days_to_resolve,user_dissatisfied,sla_breached,caller_is_employee,priority_is_4,company,group,application
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,4,0,0,1,0,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,1.0,Gold,0,,2,0,0,1,1,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,1,1.0,Gold,0,KB000010099354,4,0,0,1,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010098145,1,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010098145,2,0,0,0,1,C49381,G48583,A17226
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,2.0,Gold,0,,1,0,0,1,1,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,1,1.0,Gold,0,KB000010099354,0,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,phone,0,0,1,1.0,Gold,0,KB000010099354,1,0,0,1,1,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,1,1.0,Gold,0,KB000010099354,1,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,2,0,0,1,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,1,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,1,1.0,Gold,0,KB000010161798,0,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,2,0,0,1,0,C49381,G48583,A17226
No Resolution Action,,chat,1,0,1,0.0,Gold,0,KB000010085342,3,0,0,1,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,4.0,Gold,0,KB000010099354,2,0,0,1,1,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,1,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,0,0.0,Gold,0,,6,0,0,1,1,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,4,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,0,1.0,Gold,0,,6,0,0,1,1,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,4,0,0,1,1,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,0,0.0,Gold,0,,6,0,0,1,1,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,0,0,0,0,1,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,0,0,0,0,0,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010098310,2,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010171631,1,1,0,1,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010101373,3,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010099354,0,1,0,0,0,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,1,0,0,0,1,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,6,0,0,1,1,C49381,G48583,A17226
No Resolution Action,,phone,0,0,0,1.0,Gold,0,,0,0,0,1,1,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,1,1.0,Gold,0,KB000010091485,1,0,0,1,1,C49381,G48583,A17226
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010101373,0,0,0,1,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010099354,0,0,0,0,0,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,4,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,1,1.0,Gold,0,KB000010099354,3,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,phone,0,0,0,1.0,Gold,0,,1,0,0,1,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,4,0,0,0,0,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,0,0,0,0,1,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,0,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010099354,1,0,0,0,0,C49381,G48583,A17226
Information Provided / Training,Customer Delay,chat,1,0,1,1.0,Gold,0,KB000010165682,10,0,1,1,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010101267,5,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,0,1.0,Gold,0,,2,0,0,1,1,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010100566,0,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,2,0,0,0,1,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,1,0,0,0,0,C49381,G48583,A17226
No Resolution Action,,chat,1,0,0,0.0,Gold,0,,4,0,0,1,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010111219,1,0,0,0,1,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,0,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010099354,0,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010098145,0,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,3,0,0,1,1,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,0,0,0,0,0,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,0,0,0,0,1,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,1.0,Gold,0,,1,0,0,0,1,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,1,0,0,0,1,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,1,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010103496,1,0,0,0,1,C49381,G48583,A17226
Data Correction,,self-service,1,0,0,0.0,Gold,0,,0,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010098145,0,0,0,0,0,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010101373,0,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010099354,2,0,0,1,0,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010101373,0,0,0,0,0,C49381,G48583,A17226
Information Provided / Training,,chat,1,0,1,1.0,Gold,0,KB000010171631,0,0,0,0,1,C49381,G48583,A17226
Information Provided / Training,,chat,1,1,1,1.0,Gold,0,KB000010099354,5,0,0,1,1,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C49381,G48583,A17226
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010096835,0,0,0,1,0,C49381,G63535,A17226
Data Correction,,self-service,1,1,0,3.0,Gold,0,,6,1,0,1,1,C49381,G63535,A17226
Information Provided / Training,,self-service,1,0,1,2.0,Gold,0,KB000010098617,1,0,0,0,1,C49381,G63535,A17226
Information Provided / Training,,self-service,1,0,0,1.0,Gold,0,,4,0,0,0,1,C49381,G63535,A17226
Data Correction,Ticket Mishandling,chat,1,0,0,2.0,Gold,0,,10,0,1,0,1,C49381,G63535,A17226
Information Provided / Training,,self-service,1,0,0,2.0,Gold,0,,2,0,0,1,1,C49381,G63535,A17226
Information Provided / Training,,self-service,1,0,0,1.0,Gold,0,,0,0,0,0,0,C71708,G95717,A17226
Information Provided / Training,,self-service,1,0,0,1.0,Gold,0,,6,1,1,1,1,C71708,G95717,A17226
Data Correction,Received late or Breached,self-service,1,0,1,0.0,,0,KB000010094192,11,0,1,1,1,C49381,G72169,A42253
Information Provided / Training,,chat,1,0,0,0.0,Gold,0,,6,0,0,0,1,C49381,G72169,A40630
Data Correction,Customer Delay,self-service,1,0,0,0.0,Gold,0,,8,0,0,1,1,C49381,G72169,A40630
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,4,0,0,1,1,C49381,G72169,A40630
Information Provided / Training,,self-service,1,0,1,2.0,Gold,0,KB000010160320,3,0,0,0,1,C49381,G72169,A84918
Data Correction,,phone,0,0,0,2.0,Gold,0,,1,0,0,1,1,C49381,G72169,A84918
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010171631,4,0,0,1,1,C49381,G72169,A84918
Information Provided / Training,,phone,0,0,1,2.0,Gold,0,,5,0,0,1,1,C49381,G72169,A84918
No Resolution Action,,chat,1,0,0,1.0,Gold,0,,6,0,0,1,1,C49381,G72169,A84918
Data Correction,,chat,1,0,1,1.0,Gold,0,KB000010103613,0,0,0,1,1,C49381,G72169,A84918
Information Provided / Training,,phone,0,0,0,1.0,Gold,0,,1,0,0,1,1,C49381,G72169,A84918
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010102637,4,0,0,1,0,C49381,G72169,A84918
Data Correction,,self-service,1,0,0,0.0,Gold,0,,2,0,0,0,0,C49381,G72169,A84918
Information Provided / Training,,chat,1,0,0,1.0,Gold,0,,2,0,0,1,1,C49381,G72169,A84918
Data Correction,,chat,1,0,1,1.0,Gold,0,KB000010103778,0,0,0,1,1,C49381,G72169,A84918
No Resolution Action,,chat,1,0,0,5.0,Gold,0,,15,0,1,1,1,C49381,G72169,A84918
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C49381,G72169,A84918
Data Correction,3rd Party or External Event,chat,1,0,0,3.0,Gold,0,,11,0,1,1,1,C49381,G41977,A84918
Information Provided / Training,,chat,1,0,0,0.0,Gold,0,,3,0,0,1,1,C49381,G72169,A94561
Data Correction,,self-service,1,0,0,0.0,Gold,0,,6,0,0,1,1,C49381,G72169,A94561
No Resolution Action,,chat,1,0,0,0.0,Gold,0,,2,1,0,1,1,C49381,G72169,A94561
Information Provided / Training,,chat,1,0,0,0.0,Gold,0,,2,0,0,0,1,C49381,G72169,A94561
Information Provided / Training,,self-service,1,0,0,1.0,Gold,0,,4,0,0,1,1,C49381,G72169,A94561
No Resolution Action,,chat,1,0,1,1.0,Gold,0,KB000010091485,0,0,0,1,1,C49381,G72169,A94561
Information Provided / Training,,chat,1,0,0,0.0,Gold,0,,1,0,0,0,0,C49381,G72169,A94561
No Resolution Action,No Activity- Autoclosed,self-service,1,0,0,0.0,Gold,0,,8,1,1,1,1,C49381,G72169,A94561
No Resolution Action,No Activity- Autoclosed,self-service,1,0,0,0.0,Gold,0,,8,1,1,1,1,C49381,G72169,A94561
Information Provided / Training,,self-service,1,1,0,1.0,Gold,0,,1,1,0,1,1,C49381,G72169,A94561
Information Provided / Training,3rd Party or External Event,self-service,1,0,0,0.0,Gold,0,,15,0,1,1,1,C49381,G72169,A94561
Data Correction,3rd Party or External Event,self-service,1,0,0,1.0,Gold,0,,13,0,1,1,1,C49381,G41977,A94561
Information Provided / Training,,chat,1,0,1,1.0,Gold,0,KB000010106694,1,0,0,1,1,C49381,G72169,A81284
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010094189,1,0,0,1,0,C49381,G72169,A81284
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010094189,2,0,0,1,0,C49381,G72169,A81284
Information Provided / Training,,phone,0,0,1,4.0,Gold,0,KB000010126993,5,0,0,1,1,C49381,G72169,A81284
No Resolution Action,,self-service,1,0,0,1.0,Gold,0,,2,1,0,1,0,C49381,G72169,A81284
No Resolution Action,,phone,0,1,1,2.0,Gold,0,KB000010056869,6,0,1,1,1,C49381,G72169,A81284
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010089396,6,0,0,1,1,C49381,G72169,A81284
Information Provided / Training,Received late or Breached,chat,1,0,0,0.0,Gold,0,,7,0,0,0,1,C49381,G72169,A81284
No Resolution Action,,chat,1,0,0,2.0,Gold,0,,1,0,0,1,1,C49381,G72169,A81284
Data Correction,3rd Party or External Event,chat,1,1,0,0.0,Gold,0,,9,1,1,1,1,C49381,G72169,A81284
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010089396,3,0,0,1,1,C49381,G72169,A81284
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010108487,2,0,0,0,0,C49381,G72169,A81284
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010100441,4,0,0,1,1,C49381,G86963,A81284
No Resolution Action,,chat,1,0,0,6.0,Bronze,0,,6,0,0,0,1,C49381,G72169,A53456
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C49381,G72169,A90612
Information Provided / Training,Received late or Breached,chat,1,0,1,3.0,Gold,0,KB000010161730,9,0,1,1,1,C49381,G72169,A90612
No Resolution Action,,chat,1,0,0,1.0,Gold,0,,4,0,0,1,1,C49381,G72169,A69067
Information Provided / Training,,self-service,1,0,0,1.0,Gold,0,,1,0,0,1,1,C49381,G72169,A37397
Data Correction,,chat,1,0,0,0.0,Gold,0,,3,0,0,1,1,C49381,G72169,A37397
Information Provided / Training,,self-service,1,0,0,2.0,Gold,0,,3,0,0,1,1,C49381,G72169,A37397
Data Correction,,chat,1,0,0,0.0,Gold,0,,1,0,0,1,1,C49381,G72169,A37397
Data Correction,,self-service,1,0,0,1.0,Gold,0,,0,0,0,1,1,C49381,G41977,A37397
No Resolution Action,,self-service,1,0,0,1.0,Bronze,0,,5,0,0,1,1,C49381,G72169,A48918
Information Provided / Training,,chat,1,1,1,1.0,,0,KB000010099354,5,0,0,0,1,C49381,G72169,A28071
Information Provided / Training,,self-service,1,0,1,1.0,,0,KB000010098696,3,0,0,1,1,C49381,G72169,A26418
Software Correction,,self-service,1,0,0,2.0,Gold,0,,6,0,0,0,1,C49381,G72169,A82796
Data Correction,,self-service,1,0,0,1.0,Gold,0,,2,0,0,1,1,C49381,G72169,A82796
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010093286,1,0,0,0,0,C49381,G93360,A99485
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010089893,2,0,0,1,1,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010093286,1,0,0,1,0,C49381,G93360,A99485
Software Correction,,self-service,1,0,1,0.0,Gold,0,KB000010083090,0,0,0,1,0,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010099536,5,0,0,0,1,C49381,G93360,A99485
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010080001,2,0,0,0,1,C49381,G93360,A99485
Security Modification,,self-service,1,0,1,1.0,Gold,0,KB000010099536,1,0,0,0,0,C49381,G93360,A99485
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010080001,0,0,0,0,0,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010093286,6,0,0,1,1,C49381,G93360,A99485
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010080001,0,0,0,0,0,C49381,G93360,A99485
Data Correction,,chat,1,0,1,0.0,Gold,0,KB000010093286,1,0,0,1,1,C49381,G93360,A99485
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010103826,0,0,0,1,0,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010088459,1,0,0,1,0,C49381,G93360,A99485
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010080001,0,0,0,0,0,C49381,G93360,A99485
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010093530,2,0,0,1,1,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010099536,3,0,0,1,1,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010099536,1,0,0,1,0,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010099536,1,0,0,1,0,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010099536,1,0,0,1,0,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010099536,4,0,0,1,1,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,1.0,Gold,0,KB000010099536,3,0,0,1,1,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010099536,1,0,0,1,0,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010099536,1,0,0,1,0,C49381,G93360,A99485
Security Modification,,chat,1,0,1,0.0,Gold,0,KB000010080654,1,0,0,0,0,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010101339,2,0,0,0,0,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010099536,6,0,0,0,1,C49381,G93360,A99485
Security Modification,,self-service,1,0,1,1.0,Gold,0,KB000010088019,0,0,0,1,1,C49381,G93360,A99485
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010087810,0,0,0,1,1,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010101339,1,0,0,1,0,C49381,G93360,A99485
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010080001,0,0,0,1,0,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,1.0,Gold,0,KB000010071999,3,0,0,1,1,C49381,G93360,A99485
Security Modification,,chat,1,0,1,2.0,Gold,0,KB000010088019,0,0,0,0,1,C49381,G93360,A99485
Security Modification,,phone,0,0,1,1.0,Gold,0,KB000010080001,0,0,0,1,0,C49381,G93360,A99485
Security Modification,,self-service,1,0,1,2.0,Gold,0,KB000010080001,1,0,0,1,1,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010089893,0,0,0,1,0,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010089893,1,0,0,0,0,C49381,G93360,A99485
Information Provided / Training,,chat,1,0,1,1.0,Gold,0,KB000010099536,5,0,0,1,1,C49381,G93360,A99485
Security Modification,,self-service,1,0,1,1.0,Gold,0,KB000010103913,1,0,0,0,0,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010082529,3,0,0,1,0,C49381,G93360,A99485
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010080654,0,0,0,1,0,C49381,G93360,A99485
Security Modification,,self-service,1,0,1,1.0,Gold,0,KB000010080001,0,0,0,0,0,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010090152,0,0,0,0,0,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010093530,1,0,0,0,0,C49381,G93360,A99485
Data Correction,,chat,1,0,1,0.0,Gold,0,KB000010099536,1,0,0,0,1,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010088019,2,1,0,0,0,C49381,G93360,A99485
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010071999,0,0,0,1,0,C49381,G93360,A99485
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010084755,6,0,0,1,1,C49381,G93360,A99485
Reboot / Restart,,self-service,1,0,1,0.0,Gold,0,KB000010089893,2,0,0,1,0,C49381,G93360,A99485
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010099536,2,0,0,1,0,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010099536,4,0,0,1,0,C49381,G93360,A99485
Security Modification,,phone,0,0,1,1.0,Gold,0,KB000010080001,0,0,0,1,1,C49381,G93360,A99485
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010037898,1,0,0,0,1,C49381,G93360,A99485
Security Modification,,self-service,1,0,1,1.0,Gold,0,KB000010080001,2,0,0,1,1,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,2.0,Gold,0,KB000010099536,6,0,0,1,1,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010089893,0,0,0,1,0,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010099536,3,0,0,1,1,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010080001,0,0,0,1,0,C49381,G93360,A99485
Data Correction,,chat,1,0,1,3.0,Gold,0,KB000010099536,2,0,0,1,1,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010099536,4,0,0,1,1,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010099536,0,0,0,1,0,C49381,G93360,A99485
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010037898,0,0,0,1,0,C49381,G93360,A99485
Data Correction,,chat,1,0,1,0.0,Gold,0,KB000010093286,1,0,0,1,1,C49381,G93360,A99485
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010080001,0,0,0,0,1,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010080080,0,0,0,1,0,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,1.0,Gold,0,KB000010099536,2,0,0,1,1,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010084755,0,0,0,1,0,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010099536,5,0,0,1,1,C49381,G93360,A99485
Security Modification,,chat,1,0,1,0.0,Gold,0,KB000010088019,1,0,0,1,1,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,1.0,Gold,0,KB000010099536,3,0,0,1,1,C49381,G93360,A99485
Data Correction,,chat,1,0,1,0.0,Gold,0,KB000010099536,1,0,0,1,1,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,1.0,Gold,0,KB000010099536,2,0,0,1,0,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,1.0,Gold,0,KB000010099536,1,0,0,1,0,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010099536,0,0,0,1,0,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010095280,3,0,0,1,1,C49381,G93360,A99485
Security Modification,,chat,1,0,1,0.0,Gold,0,KB000010080001,0,0,0,1,1,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010099536,2,0,0,1,0,C49381,G93360,A99485
Information Provided / Training,,chat,1,0,1,0.0,,0,KB000010093920,5,0,0,1,1,C49381,G93360,A99485
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010099536,1,0,0,0,0,C49381,G93360,A99485
Data Correction,,self-service,1,0,1,1.0,Gold,0,KB000010093286,2,0,0,0,0,C49381,G58082,A99485
Security Modification,,self-service,1,0,1,1.0,,0,KB000010097052,0,0,0,1,0,C49381,G93360,A97880
Security Modification,,self-service,1,0,1,0.0,,0,KB000010097052,0,0,0,0,0,C49381,G93360,A97880
Data Correction,,self-service,1,0,1,0.0,,0,KB000010140434,0,0,0,1,1,C49381,G93360,A97880
Data Correction,,self-service,1,0,1,0.0,,0,KB000010140434,0,0,0,1,1,C49381,G93360,A97880
No Resolution Action,,self-service,1,0,1,2.0,,0,KB000010097052,1,0,0,1,0,C49381,G93360,A97880
Data Correction,,self-service,1,0,1,0.0,,0,KB000010109016,5,0,0,1,1,C49381,G93360,A97880
Data Correction,,self-service,1,0,1,0.0,,0,KB000010110323,1,0,0,1,0,C49381,G93360,A97880
Reboot / Restart,,self-service,1,0,0,0.0,,0,,0,0,0,1,0,C49381,G93360,A97880
Data Correction,,chat,1,0,1,0.0,,0,KB000010094174,6,0,0,1,1,C49381,G93360,A97880
Data Correction,,self-service,1,0,1,1.0,,0,KB000010110087,7,1,0,1,1,C49381,G93360,A97880
